iter	Passed	Remaining
1666	88401	123719
1667	88446	123656
1668	88501	123605
1669	88553	123550
1670	88612	123506
1671	88662	123448
1672	88718	123399
1673	88771	123347
1674	88825	123295
1675	88876	123238
1676	88929	123185
1677	88980	123130
1678	89037	123082
1679	89086	123024
1680	89141	122973
1681	89193	122920
1682	89247	122868
1683	89299	122813
1684	89353	122761
1685	89405	122707
1686	89460	122656
1687	89512	122601
1688	89564	122547
1689	89616	122493
1690	89672	122445
1691	89722	122388
1692	89779	122339
1693	89830	122283
1694	89886	122235
1695	89936	122178
1696	89991	122128
1697	90048	122079
1698	90103	122029
1699	90154	121973
1700	90210	121924
1701	90257	121863
1702	90312	121812
1703	90364	121758
1704	90420	121709
1705	90469	121650
1706	90523	121599
1707	90574	121543
1708	90628	121492
1709	90676	121432
1710	90730	121380
1711	90780	121323
1712	90837	121276
1713	90890	121222
1714	90944	121171
1715	90994	121113
1716	91052	121067
1717	91105	121013
1718	91159	120962
1719	91212	120909
1720	91266	120857
1721	91316	120801
1722	91371	120750
1723	91422	120695
1724	91479	120646
1725	91530	120591
1726	91585	120540
1727	91636	120485
1728	91690	120433
1729	91742	120378
1730	91796	120326
1731	91847	120271
1732	91902	120221
1733	91954	120166
1734	92009	120115
1735	92061	120061
1736	92116	120011
1737	92166	119953
1738	92219	119901
1739	92270	119845
1740	92324	119793
1741	92375	119738
1742	92428	119685
1743	92479	119628
1744	92534	119579
1745	92586	119525
1746	92639	119472
1747	92691	119416
1748	92748	119369
1749	92799	119313
1750	92853	119262
1751	92902	119204
1752	92957	119152
1753	93009	119098
1754	93065	119049
1755	93115	118992
1756	93169	118940
1757	93220	118884
1758	93274	118833
1759	93325	118777
1760	93378	118725
1761	93429	118669
1762	93484	118618
1763	93535	118563
1764	93590	118512
1765	93639	118454
1766	93694	118403
1767	93745	118348
1768	93800	118297
1769	93850	118241
1770	93904	118188
1771	93953	118130
1772	94009	118081
1773	94061	118027
1774	94115	117975
1775	94166	117920
1776	94220	117868
1777	94278	117821
1778	94332	117769
1779	94383	117714
1780	94437	117662
1781	94487	117606
1782	94543	117555
1783	94595	117502
1784	94650	117451
1785	94703	117398
1786	94756	117344
1787	94806	117288
1788	94862	117238
1789	94911	117181
1790	94966	117130
1791	95017	117075
1792	95071	117022
1793	95123	116968
1794	95179	116919
1795	95228	116862
1796	95284	116812
1797	95335	116757
1798	95392	116708
1799	95441	116651
1800	95497	116601
1801	95549	116547
1802	95604	116496
1803	95655	116441
1804	95711	116391
1805	95765	116340
1806	95820	116289
1807	95872	116234
1808	95928	116185
1809	95979	116129
1810	96034	116079
1811	96087	116026
1812	96142	115974
1813	96192	115918
1814	96245	115865
1815	96297	115811
1816	96351	115759
1817	96401	115703
1818	96457	115652
1819	96508	115598
1820	96562	115546
1821	96612	115489
1822	96667	115438
1823	96716	115380
1824	96770	115329
1825	96823	115275
1826	96876	115223
1827	96929	115169
1828	96983	115117
1829	97033	115061
1830	97088	115011
1831	97140	114956
1832	97194	114904
1833	97245	114849
1834	97299	114797
1835	97354	114747
1836	97408	114695
1837	97462	114642
1838	97516	114591
1839	97569	114537
1840	97625	114488
1841	97678	114434
1842	97733	114384
1843	97784	114329
1844	97839	114278
1845	97890	114223
1846	97946	114173
1847	98002	114123
1848	98061	114078
1849	98117	114028
1850	98178	113984
1851	98234	113935
1852	98292	113888
1853	98344	113834
1854	98415	113801
1855	98483	113765
1856	98540	113716
1857	98593	113663
1858	98649	113613
1859	98700	113559
1860	98756	113508
1861	98808	113454
1862	98861	113401
1863	98912	113346
1864	98967	113295
1865	99019	113240
1866	99074	113190
1867	99124	113133
1868	99179	113082
1869	99232	113029
1870	99293	112985
1871	99345	112931
1872	99399	112879
1873	99455	112829
1874	99513	112781
1875	99568	112730
1876	99627	112684
1877	99678	112629
1878	99735	112580
1879	99795	112535
1880	99869	112506
1881	99927	112457
1882	99987	112412
1883	100041	112360
1884	100100	112314
1885	100153	112260
1886	100209	112210
1887	100266	112162
1888	100322	112112
1889	100372	112056
1890	100428	112006
1891	100484	111956
1892	100542	111908
1893	100592	111851
1894	100656	111811
1895	100708	111756
1896	100775	111718
1897	100831	111669
1898	100895	111628
1899	100959	111586
1900	101019	111540
1901	101080	111496
1902	101142	111453
1903	101198	111403
1904	101255	111354
1905	101308	111301
1906	101363	111250
1907	101416	111196
1908	101472	111146
1909	101526	111094
1910	101583	111045
1911	101634	110989
1912	101691	110940
1913	101748	110892
1914	101806	110844
1915	101870	110802
1916	101926	110752
1917	101986	110706
1918	102044	110659
1919	102097	110605
1920	102155	110557
1921	102215	110511
1922	102276	110467
1923	102329	110413
1924	102385	110363
1925	102438	110310
1926	102493	110259
1927	102546	110206
1928	102604	110157
1929	102656	110103
1930	102712	110053
1931	102766	110000
1932	102823	109950
1933	102874	109895
1934	102933	109849
1935	102991	109800
1936	103045	109748
1937	103097	109693
1938	103156	109646
1939	103207	109591
1940	103263	109541
1941	103315	109486
1942	103372	109437
1943	103425	109383
1944	103484	109337
1945	103540	109286
1946	103594	109234
1947	103645	109179
1948	103699	109126
1949	103750	109070
1950	103806	109020
1951	103857	108965
1952	103912	108913
1953	103964	108859
1954	104019	108807
1955	104072	108754
1956	104128	108704
1957	104181	108650
1958	104236	108599
1959	104288	108545
1960	104342	108492
1961	104395	108439
1962	104452	108389
1963	104503	108335
1964	104559	108283
1965	104610	108228
1966	104666	108177
1967	104719	108124
1968	104774	108073
1969	104829	108022
1970	104884	107971
1971	104934	107914
1972	104988	107862
1973	105040	107807
1974	105093	107753
1975	105146	107700
1976	105201	107649
1977	105252	107593
1978	105309	107544
1979	105360	107488
1980	105416	107438
1981	105465	107381
1982	105521	107330
1983	105572	107275
1984	105628	107225
1985	105680	107170
1986	105736	107120
1987	105787	107064
1988	105843	107014
1989	105894	106958
1990	105948	106906
1991	105998	106849
1992	106053	106798
1993	106105	106743
1994	106159	106691
1995	106213	106639
1996	106269	106589
1997	106323	106535
1998	106376	106483
1999	106429	106429
2000	106485	106378
2001	106538	106325
2002	106591	106271
2003	106640	106214
2004	106694	106161
2005	106745	106106
2006	106801	106056
2007	106856	106004
2008	106924	105966
2009	106980	105916
2010	107040	105869
2011	107095	105817
2012	107154	105770
2013	107207	105717
2014	107276	105678
2015	107332	105629
2016	107388	105578
2017	107439	105522
2018	107495	105471
2019	107548	105419
2020	107606	105370
2021	107659	105316
2022	107718	105269
2023	107773	105217
2024	107831	105169
2025	107886	105117
2026	107949	105073
2027	108003	105021
2028	108062	104973
2029	108117	104921
2030	108174	104872
2031	108228	104819
2032	108286	104771
2033	108341	104719
2034	108398	104669
2035	108453	104618
2036	108514	104572
2037	108571	104522
2038	108628	104473
2039	108681	104419
2040	108739	104370
2041	108792	104317
2042	108848	104266
2043	108902	104213
2044	108959	104163
2045	109015	104113
2046	109074	104065
2047	109126	104011
2048	109185	103963
2049	109238	103909
2050	109295	103860
2051	109351	103808
2052	109407	103758
2053	109462	103706
2054	109520	103658
2055	109572	103604
2056	109630	103554
2057	109681	103499
2058	109737	103448
2059	109788	103392
2060	109841	103339
2061	109893	103285
2062	109949	103234
2063	110001	103179
2064	110056	103128
2065	110110	103075
2066	110169	103027
2067	110227	102978
2068	110283	102927
2069	110338	102875
2070	110394	102824
2071	110446	102770
2072	110500	102718
2073	110553	102664
2074	110607	102612
2075	110661	102558
2076	110718	102509
2077	110773	102457
2078	110831	102408
2079	110884	102354
2080	110942	102305
2081	110991	102248
2082	111047	102197
2083	111102	102146
2084	111158	102094
2085	111211	102041
2086	111268	101991
2087	111321	101938
2088	111378	101888
2089	111430	101833
2090	111484	101780
2091	111535	101725
2092	111593	101676
2093	111658	101633
2094	111720	101588
2095	111779	101540
2096	111837	101490
2097	111893	101440
2098	111959	101398
2099	112010	101342
2100	112074	101299
2101	112129	101247
2102	112188	101198
2103	112241	101145
2104	112298	101094
2105	112349	101040
2106	112405	100988
2107	112457	100934
2108	112514	100883
2109	112567	100830
2110	112625	100781
2111	112678	100727
2112	112731	100674
2113	112784	100620
2114	112838	100567
2115	112887	100510
2116	112941	100457
2117	112991	100401
2118	113044	100348
2119	113095	100292
2120	113152	100241
2121	113204	100188
2122	113266	100142
2123	113326	100094
2124	113388	100048
2125	113446	99999
2126	113502	99948
2127	113554	99893
2128	113609	99841
2129	113661	99787
2130	113714	99733
2131	113766	99678
2132	113822	99627
2133	113876	99575
2134	113934	99526
2135	113986	99471
2136	114041	99419
2137	114092	99364
2138	114148	99312
2139	114196	99255
2140	114252	99203
2141	114304	99149
2142	114359	99097
2143	114411	99043
2144	114467	98992
2145	114519	98937
2146	114573	98884
2147	114622	98827
2148	114677	98774
2149	114728	98719
2150	114781	98666
2151	114834	98612
2152	114887	98559
2153	114939	98504
2154	114993	98451
2155	115044	98395
2156	115097	98342
2157	115147	98286
2158	115202	98234
2159	115256	98181
2160	115311	98129
2161	115363	98074
2162	115417	98022
2163	115468	97966
2164	115522	97913
2165	115572	97858
2166	115629	97807
2167	115681	97753
2168	115735	97700
2169	115786	97644
2170	115839	97590
2171	115890	97536
2172	115943	97481
2173	115996	97428
2174	116051	97376
2175	116103	97322
2176	116157	97268
2177	116209	97214
2178	116263	97161
2179	116317	97108
2180	116371	97056
2181	116424	97002
2182	116479	96950
2183	116531	96895
2184	116584	96842
2185	116634	96786
2186	116690	96734
2187	116740	96678
2188	116794	96626
2189	116845	96570
2190	116901	96519
2191	116953	96465
2192	117008	96413
2193	117059	96358
2194	117114	96305
2195	117165	96250
2196	117220	96198
2197	117271	96143
2198	117325	96090
2199	117377	96036
2200	117432	95984
2201	117484	95929
2202	117538	95877
2203	117590	95822
2204	117648	95773
2205	117700	95718
2206	117759	95669
2207	117813	95616
2208	117869	95565
2209	117922	95512
2210	117976	95458
2211	118027	95403
2212	118082	95351
2213	118136	95298
2214	118191	95246
2215	118242	95191
2216	118298	95140
2217	118348	95084
2218	118403	95032
2219	118454	94977
2220	118525	94937
2221	118577	94883
2222	118632	94831
2223	118685	94777
2224	118742	94727
2225	118798	94675
2226	118852	94622
2227	118901	94566
2228	118958	94515
2229	119009	94460
2230	119064	94408
2231	119116	94353
2232	119172	94302
2233	119223	94247
2234	119277	94194
2235	119328	94139
2236	119383	94087
2237	119437	94034
2238	119491	93981
2239	119544	93927
2240	119598	93874
2241	119650	93820
2242	119705	93768
2243	119758	93714
2244	119812	93661
2245	119865	93608
2246	119922	93557
2247	119973	93502
2248	120030	93451
2249	120080	93396
2250	120136	93344
2251	120187	93289
2252	120242	93237
2253	120294	93183
2254	120349	93130
2255	120399	93074
2256	120454	93022
2257	120505	92967
2258	120559	92914
2259	120611	92860
2260	120665	92807
2261	120716	92751
2262	120771	92699
2263	120822	92644
2264	120876	92591
2265	120929	92538
2266	120984	92486
2267	121036	92431
2268	121088	92377
2269	121140	92322
2270	121195	92270
2271	121246	92215
2272	121301	92163
2273	121353	92108
2274	121409	92057
2275	121461	92003
2276	121515	91950
2277	121568	91897
2278	121623	91845
2279	121674	91789
2280	121728	91736
2281	121780	91682
2282	121833	91628
2283	121883	91572
2284	121940	91522
2285	121994	91468
2286	122047	91415
2287	122096	91358
2288	122153	91308
2289	122206	91254
2290	122261	91202
2291	122315	91149
2292	122369	91096
2293	122421	91042
2294	122476	90990
2295	122527	90935
2296	122583	90883
2297	122636	90829
2298	122692	90778
2299	122743	90723
2300	122801	90673
2301	122850	90617
2302	122908	90566
2303	122959	90511
2304	123021	90464
2305	123072	90409
2306	123127	90357
2307	123180	90303
2308	123235	90251
2309	123286	90196
2310	123342	90145
2311	123394	90090
2312	123447	90037
2313	123500	89983
2314	123555	89930
2315	123608	89877
2316	123664	89825
2317	123715	89771
2318	123772	89720
2319	123826	89667
2320	123881	89615
2321	123932	89560
2322	123995	89513
2323	124046	89458
2324	124099	89404
2325	124150	89350
2326	124207	89299
2327	124259	89245
2328	124315	89193
2329	124366	89138
2330	124419	89084
2331	124469	89028
2332	124522	88975
2333	124573	88920
2334	124635	88872
2335	124684	88816
2336	124739	88764
2337	124791	88709
2338	124844	88656
2339	124898	88603
2340	124962	88557
2341	125017	88504
2342	125072	88452
2343	125124	88398
2344	125178	88345
2345	125230	88291
2346	125283	88237
2347	125334	88182
2348	125390	88131
2349	125442	88076
2350	125496	88023
2351	125548	87969
2352	125601	87915
2353	125653	87861
2354	125708	87808
2355	125760	87754
2356	125815	87702
2357	125865	87646
2358	125920	87594
2359	125972	87539
2360	126025	87486
2361	126077	87432
2362	126137	87383
2363	126189	87329
2364	126246	87278
2365	126298	87223
2366	126353	87171
2367	126406	87117
2368	126462	87066
2369	126513	87011
2370	126569	86959
2371	126622	86906
2372	126675	86852
2373	126728	86798
2374	126784	86747
2375	126834	86691
2376	126889	86639
2377	126941	86585
2378	126995	86531
2379	127045	86476
2380	127098	86422
2381	127150	86368
2382	127204	86315
2383	127254	86259
2384	127310	86208
2385	127362	86153
2386	127416	86100
2387	127469	86047
2388	127524	85994
2389	127575	85939
2390	127629	85887
2391	127681	85833
2392	127737	85781
2393	127787	85725
2394	127841	85672
2395	127893	85618
2396	127948	85566
2397	128000	85511
2398	128055	85459
2399	128105	85403
2400	128161	85351
2401	128211	85296
2402	128268	85245
2403	128319	85190
2404	128372	85136
2405	128435	85089
2406	128491	85037
2407	128541	84982
2408	128597	84931
2409	128651	84877
2410	128707	84826
2411	128758	84771
2412	128812	84718
2413	128864	84664
2414	128919	84611
2415	128973	84558
2416	129029	84507
2417	129080	84452
2418	129135	84399
2419	129187	84345
2420	129244	84294
2421	129294	84239
2422	129350	84187
2423	129403	84133
2424	129458	84081
2425	129509	84026
2426	129567	83976
2427	129621	83922
2428	129676	83870
2429	129727	83815
2430	129782	83763
2431	129840	83713
2432	129897	83661
2433	129948	83607
2434	130003	83554
2435	130056	83501
2436	130111	83448
2437	130163	83394
2438	130218	83342
2439	130270	83287
2440	130327	83236
2441	130380	83182
2442	130436	83131
2443	130488	83076
2444	130542	83023
2445	130594	82969
2446	130648	82916
2447	130698	82861
2448	130754	82809
2449	130806	82755
2450	130860	82702
2451	130911	82647
2452	130968	82596
2453	131019	82540
2454	131072	82487
2455	131123	82432
2456	131180	82381
2457	131235	82328
2458	131291	82277
2459	131343	82223
2460	131397	82170
2461	131449	82116
2462	131504	82063
2463	131556	82009
2464	131609	81955
2465	131658	81899
2466	131714	81847
2467	131768	81794
2468	131822	81741
2469	131873	81686
2470	131927	81633
2471	131980	81580
2472	132037	81528
2473	132090	81475
2474	132165	81435
2475	132218	81381
2476	132272	81328
2477	132325	81275
2478	132382	81223
2479	132434	81169
2480	132489	81116
2481	132540	81062
2482	132597	81010
2483	132649	80956
2484	132703	80903
2485	132756	80849
2486	132809	80796
2487	132862	80742
2488	132919	80691
2489	132973	80638
2490	133027	80585
2491	133080	80531
2492	133135	80479
2493	133188	80425
2494	133243	80373
2495	133297	80320
2496	133353	80268
2497	133405	80214
2498	133464	80163
2499	133516	80109
2500	133570	80056
2501	133624	80003
2502	133681	79952
2503	133734	79898
2504	133789	79846
2505	133840	79791
2506	133897	79740
2507	133948	79685
2508	134004	79633
2509	134055	79578
2510	134111	79526
2511	134164	79473
2512	134219	79420
2513	134274	79368
2514	134329	79315
2515	134382	79262
2516	134438	79210
2517	134488	79155
2518	134544	79103
2519	134595	79047
2520	134650	78995
2521	134712	78947
2522	134771	78897
2523	134826	78844
2524	134888	78796
2525	134946	78745
2526	135009	78697
2527	135068	78647
2528	135129	78598
2529	135188	78548
2530	135242	78495
2531	135291	78439
2532	135347	78386
2533	135399	78332
2534	135456	78281
2535	135507	78226
2536	135562	78174
2537	135615	78120
2538	135670	78068
2539	135723	78014
2540	135778	77961
2541	135829	77906
2542	135884	77854
2543	135937	77800
2544	135994	77749
2545	136046	77695
2546	136102	77642
2547	136154	77588
2548	136208	77535
2549	136261	77481
2550	136315	77429
2551	136367	77374
2552	136424	77322
2553	136477	77269
2554	136533	77217
2555	136584	77162
2556	136640	77110
2557	136692	77056
2558	136748	77004
2559	136804	76952
2560	136861	76901
2561	136913	76847
2562	136968	76794
2563	137020	76740
2564	137074	76687
2565	137127	76632
2566	137184	76581
2567	137237	76527
2568	137293	76476
2569	137346	76422
2570	137401	76369
2571	137456	76317
2572	137512	76265
2573	137564	76210
2574	137620	76158
2575	137672	76104
2576	137727	76052
2577	137780	75998
2578	137835	75945
2579	137888	75892
2580	137945	75840
2581	137998	75786
2582	138052	75733
2583	138104	75679
2584	138159	75627
2585	138211	75572
2586	138267	75520
2587	138319	75466
2588	138375	75414
2589	138428	75360
2590	138484	75308
2591	138539	75255
2592	138595	75203
2593	138648	75150
2594	138703	75097
2595	138756	75044
2596	138813	74992
2597	138867	74939
2598	138924	74887
2599	138978	74834
2600	139035	74782
2601	139087	74728
2602	139142	74676
2603	139194	74622
2604	139249	74569
2605	139300	74514
2606	139356	74462
2607	139408	74408
2608	139465	74356
2609	139518	74302
2610	139587	74257
2611	139639	74203
2612	139695	74151
2613	139747	74097
2614	139802	74044
2615	139856	73991
2616	139921	73943
2617	139971	73888
2618	140028	73836
2619	140080	73782
2620	140135	73730
2621	140188	73676
2622	140245	73624
2623	140298	73571
2624	140354	73518
2625	140406	73464
2626	140462	73412
2627	140514	73358
2628	140570	73306
2629	140621	73251
2630	140676	73198
2631	140728	73144
2632	140784	73092
2633	140836	73038
2634	140893	72986
2635	140944	72931
2636	141000	72879
2637	141054	72826
2638	141107	72772
2639	141159	72718
2640	141215	72666
2641	141267	72611
2642	141321	72559
2643	141372	72504
2644	141428	72451
2645	141481	72398
2646	141537	72346
2647	141594	72294
2648	141648	72241
2649	141701	72187
2650	141755	72134
2651	141807	72080
2652	141864	72028
2653	141917	71974
2654	141972	71921
2655	142026	71868
2656	142082	71816
2657	142134	71762
2658	142187	71708
2659	142239	71654
2660	142293	71601
2661	142347	71547
2662	142402	71495
2663	142455	71441
2664	142510	71388
2665	142560	71333
2666	142616	71281
2667	142671	71228
2668	142726	71176
2669	142779	71122
2670	142834	71069
2671	142888	71016
2672	142942	70963
2673	142993	70908
2674	143049	70856
2675	143100	70801
2676	143155	70748
2677	143206	70694
2678	143259	70640
2679	143312	70586
2680	143367	70533
2681	143422	70481
2682	143478	70429
2683	143530	70375
2684	143586	70322
2685	143637	70268
2686	143692	70215
2687	143746	70161
2688	143800	70108
2689	143853	70055
2690	143908	70002
2691	143962	69949
2692	144018	69896
2693	144071	69843
2694	144125	69790
2695	144175	69734
2696	144231	69682
2697	144284	69628
2698	144339	69576
2699	144391	69522
2700	144445	69468
2701	144498	69414
2702	144554	69362
2703	144607	69308
2704	144660	69255
2705	144711	69200
2706	144768	69148
2707	144821	69095
2708	144876	69042
2709	144929	68988
2710	144984	68935
2711	145036	68881
2712	145090	68828
2713	145143	68774
2714	145197	68721
2715	145251	68668
2716	145306	68615
2717	145358	68561
2718	145414	68509
2719	145468	68455
2720	145524	68403
2721	145575	68348
2722	145631	68296
2723	145682	68242
2724	145741	68190
2725	145796	68138
2726	145871	68094
2727	145930	68043
2728	145985	67991
2729	146036	67936
2730	146091	67883
2731	146143	67829
2732	146203	67779
2733	146254	67724
2734	146312	67673
2735	146366	67619
2736	146423	67567
2737	146476	67514
2738	146532	67461
2739	146584	67407
2740	146639	67354
2741	146692	67301
2742	146750	67249
2743	146802	67195
2744	146859	67143
2745	146912	67089
2746	146968	67037
2747	147019	66982
2748	147072	66929
2749	147125	66875
2750	147183	66823
2751	147234	66769
2752	147291	66717
2753	147343	66662
2754	147400	66610
2755	147453	66557
2756	147511	66505
2757	147562	66451
2758	147617	66398
2759	147670	66344
2760	147727	66292
2761	147779	66238
2762	147834	66185
2763	147887	66132
2764	147942	66079
2765	147995	66025
2766	148050	65972
2767	148100	65917
2768	148157	65865
2769	148208	65811
2770	148262	65757
2771	148313	65702
2772	148367	65649
2773	148420	65596
2774	148477	65544
2775	148530	65490
2776	148585	65437
2777	148636	65382
2778	148691	65330
2779	148743	65276
2780	148799	65223
2781	148858	65172
2782	148914	65119
2783	148965	65065
2784	149020	65012
2785	149070	64957
2786	149126	64904
2787	149200	64860
2788	149267	64812
2789	149322	64760
2790	149385	64710
2791	149437	64656
2792	149491	64603
2793	149544	64549
2794	149599	64496
2795	149650	64441
2796	149704	64388
2797	149757	64334
2798	149814	64282
2799	149868	64229
2800	149924	64176
2801	149973	64121
2802	150029	64068
2803	150080	64014
2804	150135	63961
2805	150186	63906
2806	150240	63853
2807	150294	63800
2808	150350	63747
2809	150403	63693
2810	150459	63641
2811	150510	63586
2812	150564	63533
2813	150616	63479
2814	150672	63426
2815	150724	63372
2816	150781	63320
2817	150835	63267
2818	150891	63214
2819	150943	63160
2820	151001	63109
2821	151052	63054
2822	151109	63002
2823	151159	62947
2824	151214	62894
2825	151268	62840
2826	151322	62788
2827	151375	62734
2828	151430	62681
2829	151481	62626
2830	151538	62574
2831	151589	62520
2832	151645	62467
2833	151699	62414
2834	151754	62361
2835	151806	62306
2836	151863	62254
2837	151912	62199
2838	151968	62146
2839	152020	62092
2840	152075	62040
2841	152127	61985
2842	152181	61932
2843	152233	61878
2844	152287	61825
2845	152340	61771
2846	152395	61718
2847	152450	61665
2848	152507	61613
2849	152561	61559
2850	152615	61506
2851	152668	61452
2852	152725	61400
2853	152777	61346
2854	152834	61294
2855	152887	61240
2856	152943	61187
2857	152994	61133
2858	153047	61079
2859	153100	61026
2860	153156	60973
2861	153208	60919
2862	153265	60867
2863	153321	60814
2864	153377	60762
2865	153430	60708
2866	153485	60655
2867	153537	60601
2868	153593	60548
2869	153644	60494
2870	153712	60446
2871	153764	60392
2872	153820	60339
2873	153872	60285
2874	153928	60232
2875	153981	60179
2876	154036	60126
2877	154088	60072
2878	154146	60020
2879	154198	59966
2880	154252	59912
2881	154304	59858
2882	154359	59805
2883	154413	59752
2884	154467	59698
2885	154519	59644
2886	154573	59591
2887	154626	59537
2888	154681	59484
2889	154732	59430
2890	154788	59377
2891	154840	59323
2892	154896	59270
2893	154948	59216
2894	155005	59164
2895	155057	59110
2896	155111	59056
2897	155164	59003
2898	155218	58949
2899	155270	58895
2900	155326	58843
2901	155377	58788
2902	155431	58735
2903	155484	58681
2904	155538	58628
2905	155589	58573
2906	155645	58521
2907	155700	58468
2908	155754	58414
2909	155805	58360
2910	155859	58306
2911	155911	58252
2912	155967	58199
2913	156019	58145
2914	156074	58092
2915	156125	58038
2916	156181	57985
2917	156232	57931
2918	156290	57879
2919	156343	57825
2920	156401	57773
2921	156451	57719
2922	156506	57666
2923	156558	57611
2924	156615	57559
2925	156667	57505
2926	156723	57452
2927	156775	57398
2928	156832	57346
2929	156885	57292
2930	156940	57239
2931	156993	57185
2932	157050	57133
2933	157100	57078
2934	157155	57025
2935	157207	56971
2936	157260	56917
2937	157311	56863
2938	157366	56810
2939	157417	56756
2940	157473	56703
2941	157525	56649
2942	157580	56596
2943	157633	56542
2944	157689	56489
2945	157740	56435
2946	157794	56382
2947	157845	56327
2948	157901	56274
2949	157953	56220
2950	158009	56168
2951	158061	56114
2952	158119	56061
2953	158169	56007
2954	158224	55954
2955	158274	55899
2956	158329	55846
2957	158381	55792
2958	158437	55739
2959	158488	55685
2960	158543	55632
2961	158594	55577
2962	158649	55524
2963	158701	55470
2964	158757	55417
2965	158808	55363
2966	158862	55310
2967	158915	55256
2968	158969	55202
2969	159021	55148
2970	159077	55096
2971	159127	55041
2972	159180	54987
2973	159231	54933
2974	159286	54880
2975	159343	54827
2976	159398	54774
2977	159449	54720
2978	159509	54668
2979	159562	54615
2980	159617	54562
2981	159669	54508
2982	159724	54455
2983	159777	54401
2984	159832	54348
2985	159883	54293
2986	159945	54243
2987	159997	54189
2988	160052	54136
2989	160105	54082
2990	160158	54028
2991	160211	53974
2992	160265	53921
2993	160316	53867
2994	160372	53814
2995	160422	53759
2996	160477	53706
2997	160528	53652
2998	160582	53598
2999	160633	53544
3000	160688	53491
3001	160741	53437
3002	160796	53384
3003	160850	53331
3004	160905	53278
3005	160958	53224
3006	161013	53171
3007	161066	53117
3008	161122	53064
3009	161175	53011
3010	161228	52957
3011	161278	52902
3012	161332	52849
3013	161383	52795
3014	161438	52742
3015	161490	52687
3016	161545	52634
3017	161596	52580
3018	161652	52527
3019	161705	52473
3020	161761	52421
3021	161812	52366
3022	161868	52314
3023	161921	52260
3024	161973	52206
3025	162024	52151
3026	162078	52098
3027	162132	52045
3028	162188	51992
3029	162239	51937
3030	162294	51884
3031	162345	51830
3032	162401	51777
3033	162455	51724
3034	162510	51671
3035	162562	51617
3036	162617	51564
3037	162667	51509
3038	162724	51457
3039	162776	51403
3040	162832	51350
3041	162884	51296
3042	162946	51245
3043	162998	51191
3044	163054	51138
3045	163105	51084
3046	163157	51030
3047	163211	50976
3048	163265	50923
3049	163315	50868
3050	163372	50816
3051	163423	50762
3052	163477	50708
3053	163527	50653
3054	163580	50600
3055	163631	50545
3056	163686	50492
3057	163737	50438
3058	163792	50385
3059	163842	50330
3060	163898	50277
3061	163951	50224
3062	164005	50170
3063	164055	50116
3064	164108	50062
3065	164158	50007
3066	164213	49954
3067	164264	49900
3068	164321	49847
3069	164371	49793
3070	164425	49740
3071	164478	49686
3072	164532	49632
3073	164583	49578
3074	164639	49525
3075	164692	49472
3076	164749	49419
3077	164800	49365
3078	164854	49311
3079	164906	49257
3080	164961	49204
3081	165013	49150
3082	165068	49097
3083	165121	49043
3084	165175	48990
3085	165225	48936
3086	165279	48882
3087	165330	48828
3088	165384	48774
3089	165435	48720
3090	165491	48667
3091	165541	48613
3092	165597	48560
3093	165649	48506
3094	165705	48453
3095	165756	48399
3096	165809	48345
3097	165863	48292
3098	165917	48238
3099	165967	48184
3100	166023	48131
3101	166075	48077
3102	166128	48023
3103	166180	47969
3104	166233	47916
3105	166285	47861
3106	166351	47812
3107	166402	47757
3108	166458	47704
3109	166509	47650
3110	166566	47597
3111	166619	47544
3112	166675	47491
3113	166727	47437
3114	166783	47384
3115	166836	47331
3116	166890	47277
3117	166942	47223
3118	166998	47170
3119	167051	47117
3120	167104	47063
3121	167158	47009
3122	167210	46956
3123	167263	46902
3124	167317	46849
3125	167370	46795
3126	167427	46742
3127	167478	46688
3128	167532	46634
3129	167584	46581
3130	167637	46527
3131	167690	46473
3132	167745	46420
3133	167799	46366
3134	167854	46313
3135	167906	46260
3136	167963	46207
3137	168013	46152
3138	168067	46099
3139	168119	46045
3140	168174	45992
3141	168227	45938
3142	168282	45885
3143	168334	45831
3144	168386	45777
3145	168437	45723
3146	168491	45669
3147	168544	45616
3148	168599	45563
3149	168652	45509
3150	168707	45456
3151	168758	45402
3152	168813	45349
3153	168864	45294
3154	168918	45241
3155	168969	45186
3156	169026	45134
3157	169077	45080
3158	169132	45027
3159	169187	44973
3160	169241	44920
3161	169295	44866
3162	169350	44813
3163	169401	44759
3164	169456	44706
3165	169508	44652
3166	169564	44599
3167	169616	44545
3168	169672	44492
3169	169722	44438
3170	169777	44385
3171	169830	44331
3172	169884	44278
3173	169936	44224
3174	169992	44171
3175	170044	44117
3176	170100	44064
3177	170151	44010
3178	170207	43957
3179	170259	43903
3180	170313	43850
3181	170365	43795
3182	170418	43742
3183	170469	43688
3184	170522	43634
3185	170575	43580
3186	170631	43527
3187	170683	43474
3188	170739	43421
3189	170791	43367
3190	170847	43314
3191	170899	43260
3192	170957	43207
3193	171007	43153
3194	171061	43100
3195	171114	43046
3196	171170	42993
3197	171224	42939
3198	171283	42887
3199	171334	42833
3200	171389	42780
3201	171441	42726
3202	171496	42673
3203	171547	42619
3204	171606	42566
3205	171659	42513
3206	171714	42460
3207	171766	42406
3208	171820	42352
3209	171872	42298
3210	171929	42246
3211	171986	42193
3212	172041	42140
3213	172095	42086
3214	172148	42033
3215	172202	41979
3216	172259	41927
3217	172311	41873
3218	172364	41819
3219	172415	41765
