iter	RMSE
2844	0.1228210321
2845	0.1228090059
2846	0.1228038654
2847	0.1228001387
2848	0.1227992683
2849	0.1227923182
2850	0.1227852016
2851	0.1227806591
2852	0.1227759748
2853	0.1227688106
2854	0.1227592733
2855	0.1227532491
2856	0.1227486713
2857	0.1227486674
2858	0.1227412999
2859	0.122737537
2860	0.1227298762
2861	0.1227220313
2862	0.1227170571
2863	0.1227092099
2864	0.1227029873
2865	0.1227004985
2866	0.1226957648
2867	0.1226911877
2868	0.1226859764
2869	0.1226807583
2870	0.1226782962
2871	0.1226747918
2872	0.122668692
2873	0.1226618491
2874	0.1226530299
2875	0.1226464802
2876	0.1226452748
2877	0.1226428963
2878	0.1226387339
2879	0.1226332019
2880	0.1226304108
2881	0.1226262129
2882	0.1226224663
2883	0.1226186998
2884	0.1226130511
2885	0.1226054004
2886	0.1226028018
2887	0.122599186
2888	0.1225962828
2889	0.122591028
2890	0.1225838482
2891	0.1225755656
2892	0.1225731096
2893	0.1225651559
2894	0.1225610789
2895	0.1225568135
2896	0.1225523454
2897	0.1225507509
2898	0.1225465742
2899	0.1225426519
2900	0.1225412495
2901	0.1225338789
2902	0.1225295621
2903	0.1225256681
2904	0.122517723
2905	0.1225143522
2906	0.1225109488
2907	0.1225063091
2908	0.122502515
2909	0.1224950903
2910	0.1224920688
2911	0.1224916114
2912	0.1224879285
2913	0.1224833535
2914	0.1224778201
2915	0.1224764405
2916	0.1224726081
2917	0.1224624377
2918	0.1224587822
2919	0.1224529226
2920	0.1224412996
2921	0.1224371638
2922	0.1224342628
2923	0.1224300438
2924	0.1224259701
2925	0.1224224791
2926	0.122415279
2927	0.1224105209
2928	0.1224035551
2929	0.1223986377
2930	0.1223938921
2931	0.1223884601
2932	0.1223845614
2933	0.1223827294
2934	0.1223730952
2935	0.1223695946
2936	0.1223661653
2937	0.1223589616
2938	0.1223562296
2939	0.1223518272
2940	0.1223468365
2941	0.1223444598
2942	0.1223426257
2943	0.1223391738
2944	0.1223366896
2945	0.1223327163
2946	0.1223282554
2947	0.1223257215
2948	0.1223216559
2949	0.1223201124
2950	0.1223152841
2951	0.1223097546
2952	0.1223045727
2953	0.1222962137
2954	0.1222919099
2955	0.1222837757
2956	0.1222775906
2957	0.1222749046
2958	0.1222712663
2959	0.1222677736
2960	0.1222653609
2961	0.1222617626
2962	0.1222569915
2963	0.1222532097
2964	0.1222496186
2965	0.1222460961
2966	0.1222416176
2967	0.1222337457
2968	0.1222292938
2969	0.1222237308
2970	0.1222164959
2971	0.1222121072
2972	0.1222108082
2973	0.1222051272
2974	0.1222023021
2975	0.1221981251
2976	0.1221956627
2977	0.1221945481
2978	0.1221895772
2979	0.1221862936
2980	0.1221772265
2981	0.1221742254
2982	0.1221683613
2983	0.1221619643
2984	0.1221573048
2985	0.1221546568
2986	0.1221520584
2987	0.1221497545
2988	0.1221460194
2989	0.1221417934
2990	0.1221372714
2991	0.1221286369
2992	0.1221247096
2993	0.1221215529
2994	0.1221196078
2995	0.1221140721
2996	0.1221104612
2997	0.1221011916
2998	0.1220939116
2999	0.1220908324
3000	0.1220834612
3001	0.1220785064
3002	0.1220683696
3003	0.1220644486
3004	0.12206107
3005	0.1220564252
3006	0.1220537213
3007	0.12204577
3008	0.1220433633
3009	0.1220352982
3010	0.1220296241
3011	0.1220257936
3012	0.1220185236
3013	0.1220153023
3014	0.1220054581
3015	0.121997889
3016	0.1219933272
3017	0.1219876103
3018	0.1219823472
3019	0.1219715196
3020	0.1219647024
3021	0.1219609237
3022	0.1219554403
3023	0.1219496863
3024	0.1219464962
3025	0.121945833
3026	0.1219385533
3027	0.1219340927
3028	0.121930923
3029	0.1219248458
3030	0.1219248361
3031	0.1219212357
3032	0.1219162836
3033	0.1219109368
3034	0.1219057538
3035	0.1218987621
3036	0.1218933645
3037	0.1218868224
3038	0.121881611
3039	0.1218766158
3040	0.1218657198
3041	0.1218626426
3042	0.1218580249
3043	0.1218520225
3044	0.1218436927
3045	0.1218402825
3046	0.1218340317
3047	0.1218310734
3048	0.1218268523
3049	0.1218189635
3050	0.1218144907
3051	0.1218106542
3052	0.1218073587
3053	0.1218032938
3054	0.1218028562
3055	0.1217964809
3056	0.1217963168
3057	0.1217844179
3058	0.121780486
3059	0.1217733485
3060	0.1217711995
3061	0.1217649227
3062	0.1217601439
3063	0.1217558454
3064	0.1217487432
3065	0.1217451636
3066	0.1217396416
3067	0.1217362088
3068	0.1217335022
3069	0.1217244443
3070	0.1217197949
3071	0.1217170546
3072	0.1217138152
3073	0.1217098411
3074	0.1216990292
3075	0.1216941319
3076	0.1216911805
3077	0.1216871884
3078	0.121680223
3079	0.1216755736
3080	0.1216726534
3081	0.1216718852
3082	0.121669314
3083	0.1216589184
3084	0.1216560811
3085	0.1216527032
3086	0.1216461141
3087	0.1216419762
3088	0.1216373308
3089	0.1216312946
3090	0.1216280907
3091	0.1216220798
3092	0.1216172795
3093	0.1216141873
3094	0.1216079725
3095	0.1216040363
3096	0.1216010139
3097	0.1215957164
3098	0.121590439
3099	0.1215891645
3100	0.1215831591
3101	0.1215773592
3102	0.1215747639
3103	0.1215731744
3104	0.1215698173
3105	0.1215660521
3106	0.1215617734
3107	0.1215596038
3108	0.1215558329
3109	0.1215530849
3110	0.1215488822
3111	0.1215464674
3112	0.1215413708
3113	0.1215382751
3114	0.1215332395
3115	0.1215329697
3116	0.1215264634
3117	0.1215202114
3118	0.1215196479
3119	0.1215150594
3120	0.1215075869
3121	0.1215016397
3122	0.1214924295
3123	0.1214901367
3124	0.1214842319
3125	0.1214785225
3126	0.1214764599
3127	0.1214656181
3128	0.1214637059
3129	0.1214544741
3130	0.1214467898
3131	0.121433124
3132	0.1214282086
3133	0.1214208095
3134	0.121417212
3135	0.1214090719
3136	0.1214047413
3137	0.121399875
3138	0.1213953071
3139	0.1213893548
3140	0.1213853054
3141	0.1213793272
3142	0.1213757754
3143	0.1213724522
3144	0.1213657094
3145	0.1213614368
3146	0.1213583939
3147	0.1213548666
3148	0.1213535362
3149	0.1213531911
3150	0.1213449284
3151	0.1213306978
3152	0.1213275017
3153	0.121323523
3154	0.1213189201
3155	0.1213160284
3156	0.1213122182
3157	0.1213086494
3158	0.1213017433
3159	0.1212979764
3160	0.121292732
3161	0.1212900049
3162	0.1212874677
3163	0.1212818281
3164	0.1212769093
3165	0.1212712708
3166	0.1212689803
3167	0.1212662784
3168	0.1212623056
3169	0.1212595566
3170	0.1212545306
3171	0.1212480711
3172	0.1212451161
3173	0.1212418193
3174	0.1212334916
3175	0.1212288157
3176	0.1212218191
3177	0.1212145098
3178	0.1212128987
3179	0.1212055329
3180	0.1211999052
3181	0.1211968614
3182	0.1211930607
3183	0.1211901945
3184	0.1211867789
3185	0.1211787501
3186	0.1211766729
3187	0.1211726443
3188	0.1211662335
3189	0.1211645695
3190	0.1211628329
3191	0.1211590043
3192	0.1211553141
3193	0.121152542
3194	0.1211502713
3195	0.121141193
3196	0.1211378075
3197	0.1211344406
3198	0.1211290733
3199	0.1211233693
3200	0.1211201843
3201	0.1211142004
3202	0.1211029756
3203	0.1210987901
3204	0.121096336
3205	0.1210902416
3206	0.1210870005
3207	0.1210819135
3208	0.1210779934
3209	0.1210751918
3210	0.1210751833
3211	0.121069092
3212	0.1210640635
3213	0.1210578057
3214	0.1210525272
3215	0.1210469746
3216	0.1210365752
3217	0.1210239065
3218	0.1210212355
3219	0.1210174321
3220	0.1210151851
3221	0.1210034624
3222	0.1209997664
3223	0.1209973196
3224	0.1209969182
3225	0.1209943985
3226	0.1209887065
3227	0.120986822
3228	0.1209826539
3229	0.1209795246
3230	0.120977102
3231	0.1209720818
3232	0.1209675251
3233	0.1209627808
3234	0.1209579921
3235	0.120954401
3236	0.1209486127
3237	0.1209440161
3238	0.1209410651
3239	0.1209363592
3240	0.1209335391
3241	0.1209302633
3242	0.1209261081
3243	0.1209219434
3244	0.1209202113
3245	0.1209130761
3246	0.1209075899
3247	0.1209028427
3248	0.1208972621
3249	0.1208943438
3250	0.1208893402
3251	0.120883182
3252	0.1208793678
3253	0.120877032
3254	0.1208736392
3255	0.1208691684
3256	0.1208623308
3257	0.1208573627
3258	0.1208524076
3259	0.1208491292
3260	0.1208461241
3261	0.1208433683
3262	0.1208375934
3263	0.1208337203
3264	0.1208287111
3265	0.1208242504
3266	0.1208196155
3267	0.1208174316
3268	0.1208133659
3269	0.1208030129
3270	0.1207992651
3271	0.1207937052
3272	0.1207893228
3273	0.120784933
3274	0.1207778545
3275	0.1207740394
3276	0.1207707362
3277	0.1207693663
3278	0.1207654548
3279	0.12076161
3280	0.1207578355
3281	0.1207571241
3282	0.1207531558
3283	0.1207478492
3284	0.1207409456
3285	0.1207372409
3286	0.1207291462
3287	0.1207271536
3288	0.1207267115
3289	0.1207206946
3290	0.1207141665
3291	0.1207121497
3292	0.1207102947
3293	0.1207072205
3294	0.120703457
3295	0.1206978833
3296	0.1206938384
3297	0.1206938225
3298	0.1206907394
3299	0.1206861303
3300	0.120683041
3301	0.1206800528
3302	0.1206756083
3303	0.1206717378
3304	0.1206663439
3305	0.1206630948
3306	0.1206586073
3307	0.1206551142
3308	0.120649022
3309	0.1206448547
3310	0.1206339405
3311	0.120626381
3312	0.12062408
3313	0.1206233195
3314	0.1206182078
3315	0.1206107231
3316	0.120606827
3317	0.1206025467
3318	0.1205880036
3319	0.1205836875
3320	0.1205803887
3321	0.1205762368
3322	0.1205738006
3323	0.1205699981
3324	0.12056865
3325	0.1205680268
3326	0.1205652109
3327	0.1205586414
3328	0.1205557708
3329	0.1205472054
3330	0.1205461828
3331	0.1205387663
3332	0.1205386106
3333	0.1205343145
3334	0.1205331878
3335	0.1205276375
3336	0.1205244237
3337	0.1205216256
3338	0.1205144211
3339	0.1205048802
3340	0.1204955429
3341	0.1204901266
3342	0.1204875805
3343	0.1204821152
3344	0.1204748559
3345	0.1204687961
3346	0.1204651129
3347	0.1204617196
3348	0.1204569363
3349	0.1204530846
3350	0.1204443815
3351	0.120439949
3352	0.1204361634
3353	0.120435738
3354	0.120433792
3355	0.120428528
3356	0.1204259658
3357	0.1204216266
3358	0.1204172653
3359	0.1204129691
3360	0.1204091393
3361	0.1204009817
3362	0.1203964586
3363	0.1203908016
3364	0.1203871264
3365	0.1203830668
3366	0.1203744473
3367	0.1203701648
3368	0.1203666998
3369	0.1203639799
3370	0.1203581446
3371	0.1203444097
3372	0.1203404976
3373	0.1203349335
3374	0.1203294402
3375	0.120325927
3376	0.1203227693
3377	0.1203199499
3378	0.1203159612
3379	0.1203121885
3380	0.1203090497
3381	0.1203030861
3382	0.1202969994
3383	0.1202945263
3384	0.1202904799
3385	0.1202863493
3386	0.1202848181
3387	0.1202817844
3388	0.1202756076
3389	0.1202715315
3390	0.120269874
3391	0.1202617899
3392	0.1202577499
3393	0.1202513456
3394	0.1202492588
3395	0.1202460919
3396	0.1202390779
3397	0.1202345643
3398	0.1202319119
3399	0.120225149
3400	0.1202209726
3401	0.1202168595
3402	0.1202133107
3403	0.1202087486
3404	0.1202071626
3405	0.1202029668
3406	0.1201984631
3407	0.1201941626
3408	0.1201905877
3409	0.1201835072
3410	0.1201764948
3411	0.1201725965
3412	0.1201658685
3413	0.1201614647
3414	0.1201571408
3415	0.120153888
3416	0.1201467789
3417	0.1201381703
3418	0.120136119
3419	0.1201300028
3420	0.120127988
3421	0.1201253107
3422	0.1201203894
3423	0.1201121782
3424	0.1201104337
3425	0.1201061731
3426	0.1201027582
3427	0.1200977946
3428	0.1200942021
3429	0.1200891707
3430	0.120086317
3431	0.1200854489
3432	0.1200795789
3433	0.1200763988
3434	0.1200742998
3435	0.1200685112
3436	0.1200644189
3437	0.1200607028
3438	0.1200573303
3439	0.1200553289
3440	0.1200479147
3441	0.1200460728
3442	0.1200389204
3443	0.1200290463
3444	0.1200251771
3445	0.1200204874
3446	0.1200148274
3447	0.1200084157
3448	0.1200042386
3449	0.1200026743
3450	0.1199929196
3451	0.119986571
3452	0.1199802552
3453	0.1199720187
3454	0.1199688419
3455	0.1199680005
3456	0.1199639878
3457	0.1199616766
3458	0.1199585155
3459	0.119953615
3460	0.1199516492
3461	0.1199468445
3462	0.1199452628
3463	0.119940849
3464	0.1199365471
3465	0.1199335328
3466	0.1199251211
3467	0.1199217708
3468	0.1199203341
3469	0.1199164858
3470	0.1199127921
3471	0.1199108696
3472	0.1199100265
3473	0.1199060965
3474	0.1199010496
3475	0.1198944795
3476	0.1198926582
3477	0.119887475
3478	0.1198810407
3479	0.1198758405
3480	0.1198712625
3481	0.1198677836
3482	0.1198647269
3483	0.1198614025
3484	0.1198575081
3485	0.1198569272
3486	0.1198549774
3487	0.1198533612
3488	0.1198501964
3489	0.1198417445
3490	0.1198366638
3491	0.1198330285
3492	0.1198260242
3493	0.1198173053
3494	0.1198148908
3495	0.1198145244
3496	0.1198080434
3497	0.1198040644
3498	0.1198028112
3499	0.1198006869
3500	0.1197960353
3501	0.119792171
3502	0.1197861989
3503	0.1197802143
3504	0.1197775832
3505	0.1197746344
3506	0.1197703412
3507	0.1197662997
3508	0.1197624114
3509	0.1197574574
3510	0.1197510599
3511	0.1197456078
3512	0.119741577
3513	0.1197415662
3514	0.1197381059
3515	0.1197372282
3516	0.1197288429
3517	0.1197216236
3518	0.1197208289
3519	0.1197128363
3520	0.1197078831
3521	0.1197040679
3522	0.1197026347
3523	0.1196979059
3524	0.1196922838
3525	0.1196876633
3526	0.1196713297
3527	0.1196638583
3528	0.1196582005
3529	0.1196553003
3530	0.119653003
3531	0.119649175
3532	0.1196406844
3533	0.1196393896
3534	0.1196332314
3535	0.1196291624
3536	0.1196242359
3537	0.1196193511
3538	0.1196184239
3539	0.1196145487
3540	0.119610245
3541	0.1196064496
3542	0.1196038268
3543	0.1195973629
3544	0.1195941283
3545	0.1195891272
3546	0.1195848431
3547	0.1195819497
3548	0.1195719123
3549	0.1195687809
3550	0.1195656736
3551	0.1195612179
3552	0.1195600486
3553	0.1195567717
3554	0.1195538211
3555	0.1195524644
3556	0.119545485
3557	0.1195380974
3558	0.1195338597
3559	0.1195313588
3560	0.1195291747
3561	0.1195255609
3562	0.1195202371
3563	0.1195161795
3564	0.1195088214
3565	0.1195043229
3566	0.119499033
3567	0.1194969137
3568	0.1194933494
3569	0.1194867629
3570	0.1194843369
3571	0.1194806044
3572	0.1194779223
3573	0.1194762993
3574	0.1194734574
3575	0.1194713856
3576	0.1194682957
3577	0.1194611354
3578	0.1194582867
3579	0.1194536459
3580	0.1194524987
3581	0.1194470502
3582	0.1194388834
3583	0.1194356526
3584	0.1194302943
3585	0.1194243198
3586	0.1194212926
3587	0.1194164177
3588	0.1194096933
3589	0.1194082059
3590	0.1194023901
3591	0.1193989155
3592	0.1193929272
3593	0.1193834389
3594	0.1193747502
3595	0.119373154
3596	0.1193709939
3597	0.1193667665
3598	0.1193624182
3599	0.1193584322
3600	0.1193551218
3601	0.1193525493
3602	0.1193484102
3603	0.1193446486
3604	0.119338963
3605	0.1193370765
3606	0.1193346228
3607	0.1193307494
3608	0.1193260047
3609	0.1193198892
3610	0.1193157546
3611	0.1193125559
3612	0.1193049258
3613	0.1193004207
3614	0.1192975533
3615	0.1192931132
3616	0.1192893048
3617	0.1192843528
3618	0.1192835282
3619	0.1192776945
3620	0.1192743733
3621	0.1192665671
3622	0.1192626783
3623	0.1192575957
3624	0.1192528386
3625	0.1192486786
3626	0.1192420731
3627	0.1192383961
3628	0.1192351199
3629	0.1192312988
3630	0.119229062
3631	0.1192260753
3632	0.1192234513
3633	0.119220634
3634	0.1192125003
3635	0.1192103035
3636	0.1192061828
3637	0.1191989788
3638	0.1191906716
3639	0.1191874481
3640	0.1191851519
3641	0.1191796279
3642	0.119175463
3643	0.1191728638
3644	0.1191700956
3645	0.119166552
3646	0.1191621328
3647	0.1191576978
3648	0.119153468
3649	0.1191466184
3650	0.1191436166
3651	0.1191392189
3652	0.1191339831
3653	0.119127991
3654	0.1191263191
3655	0.1191227898
3656	0.1191176314
3657	0.1191142934
3658	0.1191130699
3659	0.1191093081
3660	0.1191071139
3661	0.1191012225
3662	0.1190976592
3663	0.1190935278
3664	0.1190903753
3665	0.1190824298
3666	0.119078719
3667	0.1190750829
3668	0.119071953
3669	0.1190694163
3670	0.1190660054
3671	0.1190624685
3672	0.1190578095
3673	0.1190519569
3674	0.1190505533
3675	0.1190455946
3676	0.1190445472
3677	0.1190423961
3678	0.1190391641
3679	0.119035967
3680	0.1190334763
3681	0.1190294725
3682	0.1190234018
3683	0.1190225417
3684	0.1190199427
3685	0.1190153352
3686	0.1190096322
3687	0.1190042319
3688	0.1190032931
3689	0.1190005718
3690	0.1189962764
3691	0.1189923594
3692	0.1189856131
3693	0.1189831581
3694	0.118981587
3695	0.1189781176
3696	0.1189719611
3697	0.1189642289
3698	0.1189590186
3699	0.1189565778
3700	0.1189481326
3701	0.1189407562
3702	0.1189385603
3703	0.1189354854
3704	0.1189299146
3705	0.1189238617
3706	0.1189182116
3707	0.1189151385
3708	0.1189076355
3709	0.1189028787
3710	0.1188951567
3711	0.1188882253
3712	0.1188856159
3713	0.1188739696
3714	0.1188713372
3715	0.1188677752
3716	0.1188625512
3717	0.1188583701
3718	0.1188545272
3719	0.118851371
3720	0.1188472479
3721	0.118843003
3722	0.1188385584
3723	0.1188374623
3724	0.1188328313
3725	0.1188279462
3726	0.118825508
3727	0.1188194127
3728	0.1188165548
3729	0.1188129043
3730	0.1188077181
3731	0.118802933
3732	0.1187982672
3733	0.1187948159
3734	0.1187933904
3735	0.1187924509
3736	0.1187877626
3737	0.1187816468
3738	0.1187795547
3739	0.1187743334
3740	0.1187716473
3741	0.1187670886
3742	0.118760986
3743	0.1187576966
3744	0.1187542479
3745	0.1187494744
3746	0.1187494651
3747	0.1187470408
3748	0.1187430495
3749	0.1187373477
3750	0.1187373473
3751	0.1187331257
3752	0.1187296703
3753	0.1187267684
3754	0.1187232662
3755	0.1187140595
3756	0.1187101082
3757	0.1187024203
3758	0.1186981432
3759	0.1186942577
3760	0.1186888148
3761	0.1186839988
3762	0.118682492
3763	0.1186773046
3764	0.118671991
3765	0.1186701222
3766	0.1186670121
3767	0.1186654544
3768	0.1186625163
3769	0.1186563475
3770	0.1186528238
3771	0.1186509645
3772	0.1186455435
3773	0.118643733
3774	0.1186398686
3775	0.118638807
3776	0.1186374823
3777	0.1186299587
3778	0.1186258363
3779	0.1186203738
3780	0.1186190334
3781	0.1186143804
3782	0.1186112341
3783	0.1186073569
3784	0.1186046044
3785	0.1185995965
3786	0.1185988083
3787	0.1185953931
3788	0.1185935344
3789	0.1185896898
3790	0.1185881967
3791	0.118584082
3792	0.1185789861
3793	0.1185759156
3794	0.1185738911
3795	0.1185714195
3796	0.1185673669
3797	0.1185631862
3798	0.11855536
3799	0.1185521763
3800	0.1185493006
3801	0.118546644
3802	0.1185435705
3803	0.1185405537
3804	0.1185368605
3805	0.1185339571
3806	0.118530437
3807	0.1185274831
3808	0.1185218187
3809	0.1185164837
3810	0.11851052
3811	0.1185068777
3812	0.1185062792
3813	0.1185049402
3814	0.1185023333
3815	0.1184976928
3816	0.118494045
3817	0.1184912403
3818	0.118489196
3819	0.1184842492
3820	0.118481189
3821	0.1184784511
3822	0.1184739142
3823	0.1184710539
3824	0.1184676623
3825	0.1184590363
3826	0.1184547955
3827	0.1184502379
3828	0.1184469529
3829	0.1184434603
3830	0.1184384722
3831	0.1184340016
3832	0.1184318411
3833	0.1184302249
3834	0.1184212491
3835	0.1184166165
3836	0.1184122757
3837	0.1184110622
3838	0.1184063031
3839	0.1184013711
3840	0.1183929761
3841	0.1183871703
3842	0.1183836766
3843	0.1183807011
3844	0.1183744019
3845	0.1183684582
3846	0.1183657012
3847	0.1183638958
3848	0.1183600152
3849	0.1183546988
3850	0.1183528906
3851	0.1183505129
3852	0.1183489295
3853	0.1183431327
3854	0.118339223
3855	0.1183340447
3856	0.1183305979
3857	0.1183235114
3858	0.118318924
3859	0.118316115
3860	0.1183142922
3861	0.1183110582
3862	0.118303954
3863	0.1182998975
3864	0.1182952184
3865	0.1182925435
3866	0.1182876853
3867	0.1182863816
3868	0.1182817754
3869	0.1182792058
3870	0.1182752711
3871	0.1182712296
3872	0.1182693988
3873	0.1182660268
3874	0.1182627008
3875	0.1182613906
3876	0.1182550185
3877	0.1182501238
3878	0.1182470655
3879	0.1182454466
3880	0.1182416587
3881	0.1182349689
3882	0.1182280407
3883	0.1182215263
3884	0.1182181424
3885	0.118216849
3886	0.1182119608
3887	0.1182097991
3888	0.1182064155
3889	0.1182005353
3890	0.1181988005
3891	0.1181954687
3892	0.1181931324
3893	0.1181891063
3894	0.1181864039
3895	0.1181830018
3896	0.1181789688
3897	0.1181753496
3898	0.1181693729
3899	0.11816679
3900	0.1181623005
3901	0.1181524
3902	0.1181482315
3903	0.1181385988
3904	0.1181371611
3905	0.1181314238
3906	0.1181286262
3907	0.1181249753
3908	0.1181172956
3909	0.1181129319
3910	0.1181086422
3911	0.1181054087
3912	0.1181032425
3913	0.11810193
3914	0.118097698
3915	0.1180954818
3916	0.1180942142
3917	0.1180847235
3918	0.1180796918
3919	0.1180753902
3920	0.1180703336
3921	0.1180674683
3922	0.1180596044
3923	0.1180531231
3924	0.1180510121
3925	0.118050461
3926	0.1180473071
3927	0.1180412706
3928	0.1180362274
3929	0.1180306592
3930	0.1180251534
3931	0.1180206733
3932	0.1180174689
3933	0.1180145395
3934	0.1180121774
3935	0.1180106059
3936	0.118008287
3937	0.1180039204
3938	0.1179974769
3939	0.1179944833
3940	0.1179900034
3941	0.1179874738
3942	0.1179834776
3943	0.1179794101
3944	0.1179782632
3945	0.1179778697
3946	0.1179750073
3947	0.1179726744
3948	0.1179706294
3949	0.1179676819
3950	0.1179635218
3951	0.1179606426
3952	0.1179537779
3953	0.1179485666
3954	0.1179455499
3955	0.1179411486
3956	0.117936406
3957	0.1179352257
3958	0.1179323602
3959	0.1179313551
3960	0.117927118
3961	0.1179236231
3962	0.1179194083
3963	0.1179144891
3964	0.1179089403
3965	0.1179058236
3966	0.1179038648
3967	0.1179023724
3968	0.1178998421
3969	0.1178939724
3970	0.1178918953
3971	0.1178897226
3972	0.1178862441
3973	0.1178862194
3974	0.1178844591
3975	0.1178805118
3976	0.117877226
3977	0.1178748003
3978	0.1178719157
3979	0.1178663911
3980	0.1178617233
3981	0.1178616996
3982	0.1178584395
3983	0.1178579431
3984	0.1178542464
3985	0.1178476671
3986	0.117842196
3987	0.1178394092
3988	0.1178347734
3989	0.1178293477
3990	0.1178222433
3991	0.1178190541
3992	0.1178136755
3993	0.1178104417
3994	0.1178075149
3995	0.1178056969
3996	0.1178031037
3997	0.1178014723
3998	0.1177983343
3999	0.1177930481
