iter	Passed	Remaining
3218	707707	171705
3219	707915	171482
3220	708105	171255
3221	708310	171032
3222	708485	170801
3223	708692	170578
3224	708901	170356
3225	709075	170125
3226	709245	169893
3227	709422	169663
3228	709613	169437
3229	709789	169206
3230	710023	168990
3231	710198	168759
3232	710384	168532
3233	710580	168306
3234	710792	168085
3235	710966	167854
3236	711162	167629
3237	711347	167401
3238	711536	167174
3239	711738	166951
3240	711911	166720
3241	712114	166496
3242	712354	166281
3243	712591	166066
3244	712779	165839
3245	712988	165617
3246	713198	165395
3247	713437	165180
3248	713645	164957
3249	713854	164735
3250	714071	164515
3251	714260	164288
3252	714451	164062
3253	714676	163844
3254	714864	163617
3255	715046	163388
3256	715219	163158
3257	715410	162932
3258	715616	162709
3259	715804	162483
3260	715993	162256
3261	716166	162026
3262	716347	161798
3263	716569	161579
3264	716748	161350
3265	716922	161120
3266	717148	160902
3267	717421	160695
3268	717710	160491
3269	717884	160261
3270	718157	160053
3271	718337	159825
3272	718624	159621
3273	718849	159402
3274	719075	159184
3275	719295	158965
3276	719514	158745
3277	719733	158525
3278	719952	158306
3279	720170	158086
3280	720390	157866
3281	720570	157638
3282	720796	157420
3283	720976	157192
3284	721165	156965
3285	721339	156736
3286	721612	156528
3287	721791	156300
3288	721973	156072
3289	722153	155844
3290	722332	155616
3291	722541	155394
3292	722723	155167
3293	722917	154942
3294	723096	154714
3295	723359	154503
3296	723539	154276
3297	723719	154048
3298	723927	153826
3299	724136	153604
3300	724355	153385
3301	724574	153165
3302	724769	152941
3303	724942	152711
3304	725122	152484
3305	725303	152256
3306	725513	152035
3307	725734	151816
3308	725913	151588
3309	726140	151370
3310	726349	151149
3311	726551	150926
3312	726745	150701
3313	726939	150476
3314	727134	150252
3315	727326	150027
3316	727589	149817
3317	727822	149600
3318	727995	149371
3319	728189	149147
3320	728368	148919
3321	728563	148695
3322	728757	148470
3323	728954	148247
3324	729148	148022
3325	729375	147804
3326	729570	147580
3327	729764	147356
3328	729960	147132
3329	730133	146903
3330	730311	146676
3331	730559	146462
3332	730777	146243
3333	730957	146016
3334	731184	145798
3335	731391	145576
3336	731663	145368
3337	731872	145146
3338	732050	144919
3339	732223	144690
3340	732397	144462
3341	732575	144235
3342	732756	144008
3343	732981	143790
3344	733187	143568
3345	733393	143347
3346	733708	143146
3347	733901	142922
3348	734148	142708
3349	734339	142483
3350	734600	142272
3351	734880	142065
3352	735054	141837
3353	735222	141608
3354	735496	141399
3355	735692	141175
3356	735879	140950
3357	736067	140725
3358	736354	140518
3359	736562	140297
3360	736758	140073
3361	736994	139858
3362	737179	139632
3363	737364	139406
3364	737572	139185
3365	737807	138969
3366	737991	138743
3367	738200	138522
3368	738426	138304
3369	738653	138086
3370	738880	137868
3371	739088	137647
3372	739279	137423
3373	739464	137197
3374	739685	136978
3375	739870	136753
3376	740086	136533
3377	740268	136307
3378	740506	136091
3379	740696	135867
3380	740933	135651
3381	741171	135435
3382	741362	135211
3383	741547	134986
3384	741777	134768
3385	742006	134551
3386	742236	134334
3387	742423	134109
3388	742742	133908
3389	742953	133687
3390	743158	133466
3391	743451	133260
3392	743734	133052
3393	743919	132827
3394	744110	132602
3395	744278	132374
3396	744470	132150
3397	744656	131925
3398	744927	131715
3399	745105	131489
3400	745376	131279
3401	745584	131058
3402	745838	130844
3403	746108	130634
3404	746375	130423
3405	746619	130209
3406	746807	129984
3407	746985	129758
3408	747156	129530
3409	747361	129308
3410	747540	129082
3411	747729	128858
3412	747945	128638
3413	748174	128421
3414	748389	128201
3415	748567	127975
3416	748865	127769
3417	749045	127543
3418	749244	127321
3419	749424	127095
3420	749596	126868
3421	749840	126653
3422	750012	126426
3423	750296	126218
3424	750475	125992
3425	750661	125767
3426	750841	125541
3427	751025	125317
3428	751206	125091
3429	751401	124868
3430	751584	124643
3431	751764	124417
3432	751965	124195
3433	752159	123972
3434	752332	123746
3435	752505	123519
3436	752676	123292
3437	752855	123067
3438	753028	122840
3439	753207	122615
3440	753448	122399
3441	753689	122184
3442	753877	121960
3443	754116	121744
3444	754356	121529
3445	754529	121302
3446	754702	121076
3447	754880	120850
3448	755057	120625
3449	755238	120400
3450	755412	120174
3451	755609	119951
3452	755782	119725
3453	756021	119510
3454	756249	119292
3455	756443	119069
3456	756632	118846
3457	756866	118629
3458	757086	118411
3459	757305	118192
3460	757504	117970
3461	757722	117751
3462	757913	117527
3463	758119	117307
3464	758299	117082
3465	758525	116864
3466	758719	116641
3467	758925	116421
3468	759120	116198
3469	759311	115975
3470	759534	115757
3471	759753	115538
3472	759948	115316
3473	760167	115097
3474	760374	114876
3475	760553	114651
3476	760833	114442
3477	761028	114219
3478	761247	114001
3479	761426	113776
3480	761621	113553
3481	761815	113331
3482	762010	113109
3483	762181	112883
3484	762361	112658
3485	762600	112443
3486	762819	112224
3487	763037	112005
3488	763232	111783
3489	763474	111567
3490	763669	111345
3491	763864	111123
3492	764059	110901
3493	764243	110677
3494	764438	110455
3495	764633	110233
3496	764828	110011
3497	765019	109788
3498	765209	109565
3499	765398	109342
3500	765586	109119
3501	765776	108896
3502	765988	108677
3503	766178	108454
3504	766353	108229
3505	766534	108005
3506	766728	107783
3507	766916	107560
3508	767112	107338
3509	767306	107116
3510	767477	106891
3511	767697	106673
3512	767915	106454
3513	768110	106232
3514	768329	106014
3515	768525	105792
3516	768705	105568
3517	768896	105346
3518	769114	105127
3519	769328	104908
3520	769524	104686
3521	769719	104464
3522	769914	104243
3523	770146	104026
3524	770336	103804
3525	770527	103581
3526	770778	103367
3527	770996	103149
3528	771216	102930
3529	771439	102712
3530	771623	102489
3531	771821	102268
3532	772020	102047
3533	772219	101826
3534	772418	101605
3535	772607	101382
3536	772796	101160
3537	773021	100942
3538	773220	100721
3539	773419	100500
3540	773623	100280
3541	773807	100057
3542	773997	99835
3543	774187	99613
3544	774413	99395
3545	774598	99173
3546	774789	98951
3547	775072	98740
3548	775355	98530
3549	775594	98314
3550	775801	98094
3551	776029	97877
3552	776228	97656
3553	776418	97434
3554	776617	97213
3555	776807	96991
3556	777006	96770
3557	777206	96550
3558	777405	96329
3559	777604	96108
3560	777795	95886
3561	778017	95668
3562	778246	95451
3563	778439	95229
3564	778640	95009
3565	778831	94787
3566	779027	94566
3567	779210	94343
3568	779413	94123
3569	779614	93903
3570	779803	93681
3571	779987	93458
3572	780188	93238
3573	780378	93016
3574	780562	92794
3575	780746	92571
3576	780930	92349
3577	781130	92128
3578	781304	91905
3579	781526	91687
3580	781738	91468
3581	781927	91246
3582	782126	91026
3583	782325	90805
3584	782510	90583
3585	782708	90362
3586	782892	90140
3587	783094	89920
3588	783292	89699
3589	783491	89479
3590	783690	89259
3591	783886	89038
3592	784077	88817
3593	784276	88596
3594	784474	88376
3595	784664	88154
3596	784862	87934
3597	785061	87713
3598	785250	87492
3599	785439	87271
3600	785634	87050
3601	785827	86829
3602	786015	86607
3603	786207	86386
3604	786397	86165
3605	786627	85948
3606	786816	85727
3607	787005	85506
3608	787206	85286
3609	787407	85066
3610	787607	84846
3611	787805	84625
3612	788003	84405
3613	788192	84184
3614	788382	83963
3615	788582	83743
3616	788772	83522
3617	788961	83301
3618	789160	83081
3619	789359	82860
3620	789558	82640
3621	789757	82420
3622	789957	82200
3623	790156	81980
3624	790351	81760
3625	790541	81539
3626	790740	81319
3627	790947	81100
3628	791154	80881
3629	791364	80662
3630	791563	80442
3631	791763	80222
3632	791962	80002
3633	792152	79781
3634	792360	79563
3635	792559	79343
3636	792758	79123
3637	792965	78904
3638	793164	78684
3639	793383	78466
3640	793605	78248
3641	793811	78029
3642	794017	77810
3643	794216	77590
3644	794407	77370
3645	794636	77153
3646	794820	76932
3647	795010	76711
3648	795209	76491
3649	795391	76270
3650	795591	76050
3651	795774	75829
3652	795957	75608
3653	796144	75387
3654	796328	75166
3655	796543	74948
3656	796756	74729
3657	796941	74509
3658	797125	74287
3659	797308	74066
3660	797491	73845
3661	797675	73624
3662	797889	73406
3663	798098	73188
3664	798312	72969
3665	798526	72751
3666	798736	72533
3667	798950	72315
3668	799159	72096
3669	799373	71878
3670	799582	71659
3671	799768	71439
3672	799982	71220
3673	800202	71003
3674	800390	70782
3675	800573	70561
3676	800756	70341
3677	800942	70120
3678	801129	69900
3679	801312	69679
3680	801494	69458
3681	801678	69237
3682	801899	69020
3683	802082	68799
3684	802305	68582
3685	802495	68362
3686	802683	68142
3687	802872	67921
3688	803056	67701
3689	803241	67480
3690	803425	67260
3691	803647	67043
3692	803834	66822
3693	804022	66602
3694	804231	66384
3695	804441	66166
3696	804625	65945
3697	804812	65725
3698	804995	65505
3699	805183	65285
3700	805392	65066
3701	805570	64846
3702	805760	64626
3703	805970	64408
3704	806148	64187
3705	806332	63967
3706	806554	63749
3707	806742	63529
3708	806964	63312
3709	807185	63095
3710	807406	62878
3711	807617	62659
3712	807801	62439
3713	807987	62219
3714	808164	61999
3715	808347	61778
3716	808564	61561
3717	808752	61341
3718	808942	61122
3719	809141	60903
3720	809328	60683
3721	809536	60465
3722	809747	60247
3723	809953	60028
3724	810130	59808
3725	810305	59587
3726	810489	59367
3727	810673	59147
3728	810856	58927
3729	811044	58708
3730	811228	58488
3731	811416	58268
3732	811604	58049
3733	811821	57831
3734	812012	57612
3735	812195	57392
3736	812415	57175
3737	812636	56958
3738	812857	56741
3739	813078	56524
3740	813263	56304
3741	813484	56087
3742	813704	55870
3743	813887	55650
3744	814108	55433
3745	814296	55213
3746	814517	54996
3747	814707	54777
3748	814927	54560
3749	815149	54343
3750	815332	54123
3751	815533	53905
3752	815742	53687
3753	815951	53469
3754	816134	53249
3755	816343	53031
3756	816534	52812
3757	816721	52593
3758	816927	52375
3759	817148	52158
3760	817349	51940
3761	817531	51720
3762	817714	51500
3763	817896	51281
3764	818084	51062
3765	818305	50845
3766	818488	50625
3767	818709	50408
3768	818891	50189
3769	819074	49970
3770	819256	49750
3771	819434	49531
3772	819618	49311
3773	819828	49094
3774	820041	48876
3775	820223	48657
3776	820400	48437
3777	820582	48218
3778	820765	47999
3779	820979	47781
3780	821156	47562
3781	821370	47344
3782	821552	47125
3783	821735	46906
3784	821918	46687
3785	822100	46468
3786	822283	46249
3787	822459	46029
3788	822655	45811
3789	822837	45592
3790	823032	45374
3791	823219	45155
3792	823402	44936
3793	823584	44717
3794	823768	44498
3795	823950	44279
3796	824133	44060
3797	824315	43841
3798	824497	43623
3799	824680	43404
3800	824863	43185
3801	825057	42967
3802	825241	42748
3803	825435	42530
3804	825618	42311
3805	825800	42092
3806	825983	41874
3807	826179	41656
3808	826361	41437
3809	826543	41218
3810	826738	41000
3811	826933	40782
3812	827115	40564
3813	827310	40346
3814	827505	40128
3815	827700	39910
3816	827897	39692
3817	828092	39474
3818	828274	39255
3819	828468	39037
3820	828663	38819
3821	828847	38601
3822	829029	38383
3823	829224	38165
3824	829420	37947
3825	829603	37728
3826	829798	37511
3827	829993	37293
3828	830188	37075
3829	830383	36857
3830	830565	36639
3831	830760	36421
3832	830943	36203
3833	831125	35985
3834	831307	35766
3835	831490	35548
3836	831673	35330
3837	831855	35112
3838	832038	34894
3839	832233	34676
3840	832429	34458
3841	832624	34241
3842	832807	34023
3843	833002	33805
3844	833185	33587
3845	833381	33369
3846	833577	33152
3847	833761	32934
3848	833956	32716
3849	834139	32498
3850	834334	32281
3851	834528	32063
3852	834712	31846
3853	834895	31628
3854	835089	31410
3855	835271	31192
3856	835466	30975
3857	835648	30757
3858	835831	30539
3859	836026	30322
3860	836209	30104
3861	836391	29886
3862	836593	29669
3863	836798	29452
3864	836979	29234
3865	837162	29017
3866	837365	28799
3867	837549	28582
3868	837744	28365
3869	837927	28147
3870	838110	27929
3871	838293	27712
3872	838475	27494
3873	838659	27276
3874	838840	27059
3875	839024	26841
3876	839219	26624
3877	839402	26407
3878	839597	26190
3879	839780	25972
3880	839975	25755
3881	840159	25538
3882	840341	25320
3883	840536	25103
3884	840731	24886
3885	840926	24669
3886	841122	24452
3887	841305	24235
3888	841508	24018
3889	841691	23801
3890	841874	23583
3891	842057	23366
3892	842240	23149
3893	842434	22932
3894	842629	22715
3895	842823	22498
3896	843006	22281
3897	843204	22064
3898	843387	21847
3899	843586	21630
3900	843768	21413
3901	843967	21196
3902	844166	20979
3903	844370	20763
3904	844575	20546
3905	844757	20329
3906	844939	20112
3907	845138	19895
3908	845320	19678
3909	845502	19461
3910	845701	19245
3911	845883	19028
3912	846082	18811
3913	846282	18594
3914	846465	18377
3915	846664	18161
3916	846846	17944
3917	847044	17727
3918	847228	17510
3919	847427	17294
3920	847626	17077
3921	847825	16861
3922	848024	16644
3923	848207	16428
3924	848389	16211
3925	848588	15994
3926	848787	15778
3927	848978	15561
3928	849160	15344
3929	849341	15128
3930	849539	14911
3931	849730	14695
3932	849913	14478
3933	850096	14261
3934	850287	14045
3935	850479	13828
3936	850661	13612
3937	850852	13395
3938	851043	13179
3939	851234	12962
3940	851425	12746
3941	851608	12530
3942	851791	12313
3943	851989	12097
3944	852171	11880
3945	852354	11664
3946	852536	11447
3947	852727	11231
3948	852908	11015
3949	853100	10798
3950	853282	10582
3951	853481	10366
3952	853673	10149
3953	853864	9933
3954	854047	9717
3955	854229	9501
3956	854420	9284
3957	854611	9068
3958	854794	8852
3959	854976	8636
3960	855175	8420
3961	855357	8203
3962	855548	7987
3963	855740	7771
3964	855931	7555
3965	856121	7339
3966	856304	7123
3967	856496	6907
3968	856678	6691
3969	856860	6475
3970	857042	6258
3971	857225	6042
3972	857422	5826
3973	857604	5610
3974	857796	5394
3975	857979	5178
3976	858177	4963
3977	858368	4747
3978	858559	4531
3979	858741	4315
3980	858923	4099
3981	859105	3883
3982	859287	3667
3983	859485	3451
3984	859676	3235
3985	859858	3020
3986	860041	2804
3987	860222	2588
3988	860404	2372
3989	860595	2156
3990	860786	1941
3991	860977	1725
3992	861168	1509
3993	861359	1293
3994	861542	1078
3995	861741	862
3996	861931	646
3997	862113	431
3998	862296	215
3999	862488	0
